day,seller_type,buying_currency,selling_currency,publisher_currency,publisher_id,publisher_name,site_id,site_name,line_item_id,line_item_name,campaign_id,campaign_name,creative_id,creative_name,mediatype_id,mediatype,advertiser_currency,imp_type_id,imp_type,pub_rule_id,pub_rule_name,revenue_type_id,revenue_type,payment_type,billing_period_start_date,billing_period_end_date,deal_type,deal_id,deal_name,insertion_order_id,insertion_order_name,buyer_member_id,buyer_member_name,campaign_priority,imps,clicks,ctr,total_convs,convs_rate,revenue,revenue_selling_currency,revenue_buying_currency,rpm,rpm_selling_currency,rpm_buying_currency,total_network_rpm,total_network_rpm_selling_currency,total_network_rpm_buying_currency,cost,cost_selling_currency,cost_buying_currency,cpm,cpm_selling_currency,cpm_buying_currency,profit,profit_selling_currency,profit_advertiser_currency,ppm,ppm_selling_currency,ppm_buying_currency 
2017-02-28,Direct,USD,USD,USD,881562,Aladin,2512901,Aladin RTB,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,6,Resold,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,--,--,--,0,--,0,Resold Insertion Order,3650,Unidesq GmbH,--,1,0,0.000000000000000000,0,0.000000000000000000,0.000051,0.000051000000,0.000051000000,0.051000000000000000000000,0.051000000000000000000000000000,0.051000000000000000000000000000,0.051000000000000000000000,0.051000000000000000000000000000,0.051000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000051,0.000051000000,0.000000000000,0.051000000000000000000000,0.051000000000000000000000000000,0.051000000000000000000000000000
2017-02-28,Direct,USD,USD,USD,881562,Aladin,2512901,Aladin RTB,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,6,Resold,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,--,--,--,0,--,0,Resold Insertion Order,454,AdReady,--,1,0,0.000000000000000000,0,0.000000000000000000,0.000041,0.000041000000,0.000041000000,0.041000000000000000000000,0.041000000000000000000000000000,0.041000000000000000000000000000,0.041000000000000000000000,0.041000000000000000000000000000,0.041000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000041,0.000041000000,0.000000000000,0.041000000000000000000000,0.041000000000000000000000000000,0.041000000000000000000000000000
2017-03-01,Direct,USD,USD,USD,881562,Aladin,2512901,Aladin RTB,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,6,Resold,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,--,--,--,0,--,0,Resold Insertion Order,114,DataXu,--,4,0,0.000000000000000000,0,0.000000000000000000,0.000385,0.000385000000,0.000385000000,0.096250000000000000000000,0.096250000000000000000000000000,0.096250000000000000000000000000,0.096250000000000000000000,0.096250000000000000000000000000,0.096250000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000385,0.000385000000,0.000000000000,0.096250000000000000000000,0.096250000000000000000000000000,0.096250000000000000000000000000
2017-03-01,Direct,USD,USD,USD,881562,Aladin,2512901,Aladin RTB,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,1,Blank,0,--,-1,No Payment,CPM,--,--,--,0,--,0,Resold Insertion Order,0,Blank,--,4,0,0.000000000000000000,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-01,Direct,USD,USD,USD,881562,Aladin,2512901,Aladin RTB,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,6,Resold,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,--,--,--,0,--,0,Resold Insertion Order,454,AdReady,--,3,0,0.000000000000000000,0,0.000000000000000000,0.000087,0.000087000000,0.000087000000,0.029000000000000000000000,0.029000000000000000000000000000,0.029000000000000000000000000000,0.029000000000000000000000,0.029000000000000000000000000000,0.029000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000087,0.000087000000,0.000000000000,0.029000000000000000000000,0.029000000000000000000000000000,0.029000000000000000000000000000
2017-03-02,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3850763,Tri Hutch - KlikFilm,16041865,Tri Hutch - WarkopDKIReborn,63988823,KlikFilm-Warkop.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474794,Tri Hutch - KlikFilm,7179,Postr Media Ltd.,5,704,17,0.024147727272727273,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-02,Direct,USD,USD,USD,881562,Aladin,2513050,Aladin Premium,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,1,Blank,0,--,-1,No Payment,CPM,--,--,--,0,--,0,Resold Insertion Order,0,Blank,--,569,0,0.000000000000000000,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-02,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3850763,Tri Hutch - KlikFilm,16042160,Tri Hutch - MSB,63951402,MSB 720x1280_2.jpeg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474794,Tri Hutch - KlikFilm,7179,Postr Media Ltd.,5,144,2,0.013888888888888889,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-02,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16035226,Tri Hutch - Angry Birds,63914728,TriXogo-AngryBrirdsSpace-BannerAds-670x1228-03.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,53,2,0.037735849056603774,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-02,Direct,USD,USD,USD,881562,Aladin,2512901,Aladin RTB,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,6,Resold,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,--,--,--,0,--,0,Resold Insertion Order,114,DataXu,--,24,0,0.000000000000000000,0,0.000000000000000000,0.002736,0.002736000000,0.002736000000,0.114000000000000000000000,0.114000000000000000000000000000,0.114000000000000000000000000000,0.114000000000000000000000,0.114000000000000000000000000000,0.114000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.002736,0.002736000000,0.000000000000,0.114000000000000000000000,0.114000000000000000000000000000,0.114000000000000000000000000000
2017-03-02,Direct,USD,USD,USD,881562,Aladin,2512901,Aladin RTB,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,1,Blank,0,--,-1,No Payment,CPM,--,--,--,0,--,0,Resold Insertion Order,0,Blank,--,17,0,0.000000000000000000,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-02,Direct,USD,USD,USD,881562,Aladin,2512901,Aladin RTB,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,6,Resold,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,--,--,--,0,--,0,Resold Insertion Order,454,AdReady,--,3,0,0.000000000000000000,0,0.000000000000000000,0.000143,0.000143000000,0.000143000000,0.047666666666666666667000,0.047666666666666666666666667000,0.047666666666666666666666667000,0.047666666666666666667000,0.047666666666666666666666667000,0.047666666666666666666666667000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000143,0.000143000000,0.000000000000,0.047666666666666666667000,0.047666666666666666666666667000,0.047666666666666666666666667000
2017-03-03,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16035226,Tri Hutch - Angry Birds,63914728,TriXogo-AngryBrirdsSpace-BannerAds-670x1228-03.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,294,6,0.020408163265306122,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-03,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3850763,Tri Hutch - KlikFilm,16042160,Tri Hutch - MSB,63951402,MSB 720x1280_2.jpeg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474794,Tri Hutch - KlikFilm,7179,Postr Media Ltd.,5,246,1,0.004065040650406504,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-03,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16038511,Tri Hutch - ColinMcraeRally,63989973,TriXogo-ColinMcraeRally-BannerAds-670x1228-04.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,240,2,0.008333333333333333,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-03,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16041228,Tri Hutch - n7Player,63990806,TriXogo-n7Player-BannerAds-670x1228-06.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,226,2,0.008849557522123894,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-03,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16041178,Tri Hutch - HDRCamera,63993616,JHTriXogo-HDRCamera-BannerAds-670x1228.png,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,221,4,0.018099547511312217,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-03,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16041271,Tri Hutch - PrinceOfPersia,63991772,TriXogo-PriceofPersia-BannerAds-670x1228-07.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,220,4,0.018181818181818182,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-03,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16041132,Tri Hutch - DuBatterySaver,63990127,TriXogo-DUBattery-BannerAds-670x1228-02.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,220,2,0.009090909090909091,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-03,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3850763,Tri Hutch - KlikFilm,16041865,Tri Hutch - WarkopDKIReborn,63988823,KlikFilm-Warkop.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474794,Tri Hutch - KlikFilm,7179,Postr Media Ltd.,5,219,0,0.000000000000000000,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-03,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3850692,Tri Hutch - BonsTri,16041529,Tri Hutch - BonsTri,63992296,RECHARGE-ALADIN-02.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-03 00:00:00,2017-04-01 00:00:00,--,0,--,474775,Tri Hutch - BonsTri,7179,Postr Media Ltd.,5,166,6,0.036144578313253012,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-03,Direct,USD,USD,USD,881562,Aladin,2512901,Aladin RTB,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,6,Resold,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,--,--,--,0,--,0,Resold Insertion Order,114,DataXu,--,5,0,0.000000000000000000,0,0.000000000000000000,0.000075,0.000075000000,0.000075000000,0.015000000000000000000000,0.015000000000000000000000000000,0.015000000000000000000000000000,0.015000000000000000000000,0.015000000000000000000000000000,0.015000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000075,0.000075000000,0.000000000000,0.015000000000000000000000,0.015000000000000000000000000000,0.015000000000000000000000000000
2017-03-03,Direct,USD,USD,USD,881562,Aladin,2512901,Aladin RTB,0,Resold Line Item,0,Resold Campaign,0,--,1,banner,USD,1,Blank,0,--,-1,No Payment,CPM,--,--,--,0,--,0,Resold Insertion Order,0,Blank,--,0,0,0.000000000000000000,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-04,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16038511,Tri Hutch - ColinMcraeRally,63989973,TriXogo-ColinMcraeRally-BannerAds-670x1228-04.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,226,0,0.000000000000000000,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-04,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16041228,Tri Hutch - n7Player,63990806,TriXogo-n7Player-BannerAds-670x1228-06.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,218,4,0.018348623853211009,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-04,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3850692,Tri Hutch - BonsTri,16041529,Tri Hutch - BonsTri,63992296,RECHARGE-ALADIN-02.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-03 00:00:00,2017-04-01 00:00:00,--,0,--,474775,Tri Hutch - BonsTri,7179,Postr Media Ltd.,5,214,5,0.023364485981308411,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-04,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16041178,Tri Hutch - HDRCamera,63993616,JHTriXogo-HDRCamera-BannerAds-670x1228.png,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,206,1,0.004854368932038835,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-04,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3850763,Tri Hutch - KlikFilm,16041865,Tri Hutch - WarkopDKIReborn,63988823,KlikFilm-Warkop.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474794,Tri Hutch - KlikFilm,7179,Postr Media Ltd.,5,188,1,0.005319148936170213,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-04,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16041132,Tri Hutch - DuBatterySaver,63990127,TriXogo-DUBattery-BannerAds-670x1228-02.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,186,2,0.010752688172043011,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-04,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3850763,Tri Hutch - KlikFilm,16042160,Tri Hutch - MSB,63951402,MSB 720x1280_2.jpeg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474794,Tri Hutch - KlikFilm,7179,Postr Media Ltd.,5,185,0,0.000000000000000000,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-04,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16041271,Tri Hutch - PrinceOfPersia,63991772,TriXogo-PriceofPersia-BannerAds-670x1228-07.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,182,0,0.000000000000000000,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
2017-03-04,Direct,IDR,USD,USD,881562,Aladin,2513050,Aladin Premium,3848713,Tri Hutch - TriXogo,16035226,Tri Hutch - Angry Birds,63914728,TriXogo-AngryBrirdsSpace-BannerAds-670x1228-03.jpg,1,banner,IDR,5,Kept,1137590,Base Payment Rule,0,Flat CPM,Owner Revshare,2017-03-01 00:00:00,2017-04-01 00:00:00,--,0,--,474270,Tri Hutch - TriXogo,7179,Postr Media Ltd.,5,180,0,0.000000000000000000,0,0.000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000,0.000000,0.000000000000,0.000000000000,0.000000000000000000000000,0.000000000000000000000000000000,0.000000000000000000000000000000
